Empresa;Mês;Abertura;Segmento
ABC BRASIL;1;573,14;Serviços Bancários
ABC BRASIL;10;178,9;Serviços Bancários
ABC BRASIL;11;155,45;Serviços Bancários
ABC BRASIL;12;157,61;Serviços Bancários
ABC BRASIL;2;396,6;Serviços Bancários
ABC BRASIL;3;446,58;Serviços Bancários
ABC BRASIL;4;479,42;Serviços Bancários
ABC BRASIL;5;460,71;Serviços Bancários
ABC BRASIL;6;371,2;Serviços Bancários
ABC BRASIL;7;299;Serviços Bancários
ABC BRASIL;8;322,89;Serviços Bancários
ABC BRASIL;9;239,79;Serviços Bancários
ABNOTE;1;1.276,21;Outro
ABNOTE;10;505,05;Outro
ABNOTE;11;336,05;Outro
ABNOTE;12;401,58;Outro
ABNOTE;2;694,96;Outro
ABNOTE;3;642,84;Outro
ABNOTE;4;653,33;Outro
ABNOTE;5;750,43;Outro
ABNOTE;6;740,14;Outro
ABNOTE;7;756,86;Outro
ABNOTE;8;610,71;Outro
ABNOTE;9;615,4;Outro
ABYARA;1;1.869,29;Outro
ABYARA;10;87,04;Outro
ABYARA;11;61,1;Outro
ABYARA;12;88,64;Outro
ABYARA;2;1.286,2;Outro
ABYARA;3;1.180,71;Outro
ABYARA;4;1.228,58;Outro
ABYARA;5;1.611,91;Outro
ABYARA;6;1.568,7;Outro
ABYARA;7;1.138,94;Outro
ABYARA;8;773,47;Outro
ABYARA;9;253,29;Outro
ACO ALTONA;1;1.712,76;Outro
ACO ALTONA;10;409,18;Outro
ACO ALTONA;11;539,71;Outro
ACO ALTONA;12;854,75;Outro
ACO ALTONA;2;1.594,26;Outro
ACO ALTONA;3;1.300,18;Outro
ACO ALTONA;4;1.490,43;Outro
ACO ALTONA;5;1.721,82;Outro
ACO ALTONA;6;1.209,14;Outro
ACO ALTONA;7;1.005,83;Outro
ACO ALTONA;8;875,95;Outro
ACO ALTONA;9;1.049,98;Outro
ACOS VILL;1;59,17;Outro
ACOS VILL;10;30,7;Outro
ACOS VILL;11;21,56;Outro
ACOS VILL;12;20,78;Outro
ACOS VILL;2;42,82;Outro
ACOS VILL;3;44,58;Outro
ACOS VILL;4;60,12;Outro
ACOS VILL;5;89,07;Outro
ACOS VILL;6;72,87;Outro
ACOS VILL;7;66,23;Outro
ACOS VILL;8;55,31;Outro
ACOS VILL;9;58,97;Outro
AES ELPA;1;1.311,28;Energia Elétrica
AES ELPA;10;780,04;Energia Elétrica
AES ELPA;11;522,24;Energia Elétrica
AES ELPA;12;553,42;Energia Elétrica
AES ELPA;2;1.286,61;Energia Elétrica
AES ELPA;3;1.298,88;Energia Elétrica
AES ELPA;4;1.186,22;Energia Elétrica
AES ELPA;5;974,8;Energia Elétrica
AES ELPA;6;996,46;Energia Elétrica
AES ELPA;7;1.067,34;Energia Elétrica
AES ELPA;8;885,17;Energia Elétrica
AES ELPA;9;1.184,73;Energia Elétrica
AES TIETE;1;6.326,32;Energia Elétrica
AES TIETE;10;1.282,51;Energia Elétrica
AES TIETE;11;1.064,18;Energia Elétrica
AES TIETE;12;1.153,78;Energia Elétrica
AES TIETE;2;6.300,31;Energia Elétrica
AES TIETE;3;6.800,85;Energia Elétrica
AES TIETE;4;1.482,63;Energia Elétrica
AES TIETE;5;1.475,74;Energia Elétrica
AES TIETE;6;1.673,73;Energia Elétrica
AES TIETE;7;1.712,14;Energia Elétrica
AES TIETE;8;1.597,52;Energia Elétrica
AES TIETE;9;1.412,53;Energia Elétrica
AFLUENTE;1;380,5;Outro
AFLUENTE;10;72,63;Outro
AFLUENTE;11;32,23;Outro
AFLUENTE;12;36;Outro
AFLUENTE;2;295,8;Outro
AFLUENTE;3;331,84;Outro
AFLUENTE;4;266,25;Outro
AFLUENTE;5;276,99;Outro
AFLUENTE;6;206,41;Outro
AFLUENTE;7;54,32;Outro
AFLUENTE;8;76,54;Outro
AFLUENTE;9;72,31;Outro
AGRA INCORP;1;1.132,94;Outro
AGRA INCORP;10;117,99;Outro
AGRA INCORP;11;52,66;Outro
AGRA INCORP;12;130,8;Outro
AGRA INCORP;2;774,27;Outro
AGRA INCORP;3;698,11;Outro
AGRA INCORP;4;530,36;Outro
AGRA INCORP;5;760,61;Outro
AGRA INCORP;6;677,14;Outro
AGRA INCORP;7;515,81;Outro
AGRA INCORP;8;447,97;Outro
AGRA INCORP;9;384,93;Outro
AGRENCO;1;462,98;Outro
AGRENCO;10;8,32;Outro
AGRENCO;11;10,89;Outro
AGRENCO;12;8,82;Outro
AGRENCO;2;263,16;Outro
AGRENCO;3;289,21;Outro
AGRENCO;4;205,48;Outro
AGRENCO;5;219,17;Outro
AGRENCO;6;178,08;Outro
AGRENCO;7;62,75;Outro
AGRENCO;8;57,91;Outro
AGRENCO;9;3,94;Outro
ALFA CONSORC;1;228,48;Previdência e Seguros
ALFA CONSORC;10;257,63;Previdência e Seguros
ALFA CONSORC;11;103,94;Previdência e Seguros
ALFA CONSORC;12;122,18;Previdência e Seguros
ALFA CONSORC;2;224,75;Previdência e Seguros
ALFA CONSORC;3;232,43;Previdência e Seguros
ALFA CONSORC;4;332,85;Previdência e Seguros
ALFA CONSORC;5;325,68;Previdência e Seguros
ALFA CONSORC;6;352,89;Previdência e Seguros
ALFA CONSORC;7;190,9;Previdência e Seguros
ALFA CONSORC;8;252,18;Previdência e Seguros
ALFA CONSORC;9;372,54;Previdência e Seguros
ALFA FINANC;1;352,91;Outro
ALFA FINANC;10;102,62;Outro
ALFA FINANC;11;80,26;Outro
ALFA FINANC;12;80,64;Outro
ALFA FINANC;2;234,36;Outro
ALFA FINANC;3;172,88;Outro
ALFA FINANC;4;189,68;Outro
ALFA FINANC;5;193,78;Outro
ALFA FINANC;6;189,45;Outro
ALFA FINANC;7;188,4;Outro
ALFA FINANC;8;170,57;Outro
ALFA FINANC;9;142,7;Outro
ALFA HOLDING;1;180,9;Intermediários Financeiros
ALFA HOLDING;10;176,45;Intermediários Financeiros
ALFA HOLDING;11;78,72;Intermediários Financeiros
ALFA HOLDING;12;84,97;Intermediários Financeiros
ALFA HOLDING;2;242,5;Intermediários Financeiros
ALFA HOLDING;3;245,17;Intermediários Financeiros
ALFA HOLDING;4;202,54;Intermediários Financeiros
ALFA HOLDING;5;239,07;Intermediários Financeiros
ALFA HOLDING;6;177,16;Intermediários Financeiros
ALFA HOLDING;7;196,39;Intermediários Financeiros
ALFA HOLDING;8;214,07;Intermediários Financeiros
ALFA HOLDING;9;240,52;Intermediários Financeiros
ALFA INVEST;1;710,03;Outro
ALFA INVEST;10;388,36;Outro
ALFA INVEST;11;345,8;Outro
ALFA INVEST;12;239,9;Outro
ALFA INVEST;2;562,69;Outro
ALFA INVEST;3;600,86;Outro
ALFA INVEST;4;578,41;Outro
ALFA INVEST;5;535,21;Outro
ALFA INVEST;6;597,19;Outro
ALFA INVEST;7;502,21;Outro
ALFA INVEST;8;463,08;Outro
ALFA INVEST;9;437,05;Outro
ALIPERTI;1;0,51;Outro
ALIPERTI;10;1.310;Outro
ALIPERTI;12;597;Outro
ALIPERTI;2;0,61;Outro
ALIPERTI;3;0,48;Outro
ALIPERTI;4;0,71;Outro
ALIPERTI;5;0,33;Outro
ALIPERTI;6;0,45;Outro
ALIPERTI;7;1.860,66;Outro
ALIPERTI;8;1.497,4;Outro
ALIPERTI;9;450;Outro
ALL AMER LAT;1;4.203,9;Outro
ALL AMER LAT;10;1.308,47;Outro
ALL AMER LAT;11;721,91;Outro
ALL AMER LAT;12;910,69;Outro
ALL AMER LAT;2;2.843,78;Outro
ALL AMER LAT;3;3.186,34;Outro
ALL AMER LAT;4;2.720,1;Outro
ALL AMER LAT;5;2.282,54;Outro
ALL AMER LAT;6;2.691,23;Outro
ALL AMER LAT;7;2.115,44;Outro
ALL AMER LAT;8;2.030,05;Outro
ALL AMER LAT;9;2.071,12;Outro
ALLL;10;3,67;Outro
ALLL;11;0,63;Outro
ALLL;3;12,22;Outro
ALLL;4;1,77;Outro
ALLL;5;28,09;Outro
ALLL;6;42,2;Outro
ALLL;7;0,86;Outro
ALLL;8;5,52;Outro
ALLL    /ED;5;0,7;Outro
ALLLE;1;0,13;Outro
ALLLE;10;90,5;Outro
ALLLE;2;0,18;Outro
ALLLE;5;0,45;Outro
ALLLE;6;0,25;Outro
ALLLE;7;4,93;Outro
ALLLE;8;47,19;Outro
ALLLE;9;19,5;Outro
ALPARGATAS;1;9.208,96;Outro
ALPARGATAS;10;2.997,01;Outro
ALPARGATAS;11;1.655,2;Outro
ALPARGATAS;12;1.243,02;Outro
ALPARGATAS;2;7.181,7;Outro
ALPARGATAS;3;7.894,96;Outro
ALPARGATAS;4;6.685,85;Outro
ALPARGATAS;5;6.979,75;Outro
ALPARGATAS;6;5.482,48;Outro
ALPARGATAS;7;5.862,46;Outro
ALPARGATAS;8;5.285,03;Outro
ALPARGATAS;9;3.980,02;Outro
AM INOX BR;1;10.096,16;Outro
AM INOX BR;2;7.218,86;Outro
AM INOX BR;3;6.614,88;Outro
AM INOX BR;4;4.855,52;Outro
AMAZONIA;1;74,04;Outro
AMAZONIA;10;22,57;Outro
AMAZONIA;11;21,57;Outro
AMAZONIA;12;21,32;Outro
AMAZONIA;2;45,82;Outro
AMAZONIA;3;46,76;Outro
AMAZONIA;4;41,04;Outro
AMAZONIA;5;49,67;Outro
AMAZONIA;6;58,48;Outro
AMAZONIA;7;42,99;Outro
AMAZONIA;8;40,93;Outro
AMAZONIA;9;30,64;Outro
AMAZONIA CEL;1;481,49;Telefonia
AMAZONIA CEL;10;603,64;Telefonia
AMAZONIA CEL;11;342,22;Telefonia
AMAZONIA CEL;12;38,59;Telefonia
AMAZONIA CEL;2;259,02;Telefonia
AMAZONIA CEL;3;917,01;Telefonia
AMAZONIA CEL;4;350,02;Telefonia
AMAZONIA CEL;5;1.137,73;Telefonia
AMAZONIA CEL;6;456,43;Telefonia
AMAZONIA CEL;7;1.325,38;Telefonia
AMAZONIA CEL;8;210,5;Telefonia
AMAZONIA CEL;9;843,06;Telefonia
AMBEV;1;24.681,23;Bebidas
AMBEV;10;13.269,15;Bebidas
AMBEV;11;9.627,28;Bebidas
AMBEV;12;10.462,39;Bebidas
AMBEV;2;13.977,12;Bebidas
AMBEV;3;16.326,91;Bebidas
AMBEV;4;20.632,53;Bebidas
AMBEV;5;25.695,47;Bebidas
AMBEV;6;23.090,69;Bebidas
AMBEV;7;17.432,93;Bebidas
AMBEV;8;15.086,44;Bebidas
AMBEV;9;12.834,22;Bebidas
AMBV;1;1,59;Bebidas
AMBV;10;6,2;Bebidas
AMBV;11;110,94;Bebidas
AMBV;12;98;Bebidas
AMBV;3;1;Bebidas
AMBV;4;14,06;Bebidas
AMBV;5;251,61;Bebidas
AMBV;6;73,7;Bebidas
AMBV;7;11,11;Bebidas
AMBV;8;97,16;Bebidas
AMBV;9;192,74;Bebidas
AMBV    /EDJ;7;1,83;Bebidas
AMBV    /ES;5;8,35;Bebidas
AMBVE;1;387,26;Bebidas
AMBVE;10;995,65;Bebidas
AMBVE;11;426,38;Bebidas
AMBVE;12;5,61;Bebidas
AMBVE;2;175,14;Bebidas
AMBVE;3;1,43;Bebidas
AMBVE;4;2,17;Bebidas
AMBVE;5;29,53;Bebidas
AMBVE;6;475,16;Bebidas
AMBVE;7;197,26;Bebidas
AMBVE;8;1.207,03;Bebidas
AMBVE;9;357,54;Bebidas
AMBVE   /EDJ;10;246,57;Bebidas
AMBVE   /EDJ;7;580,03;Bebidas
AMERICEL;12;17;Outro
AMERICEL;3;326,9;Outro
AMERICEL;5;161,9;Outro
AMERICEL;6;144,59;Outro
AMERICEL;7;90,65;Outro
AMERICEL;8;41,99;Outro
AMIL;1;971,03;Seguros 
AMIL;10;443,99;Seguros
AMIL;11;287,44;Seguros
AMIL;12;222,66;Seguros
AMIL;2;577,19;Seguros
AMIL;3;507,95;Seguros
AMIL;4;521,93;Seguros
AMIL;5;554,45;Seguros
AMIL;6;603,02;Seguros
AMIL;7;554,12;Seguros
AMIL;8;469,21;Seguros
AMIL;9;476,2;Seguros
AMPLA ENERG;1;67,12;Outro
AMPLA ENERG;10;28,34;Outro
AMPLA ENERG;11;18,03;Outro
AMPLA ENERG;12;13,04;Outro
AMPLA ENERG;2;49,54;Outro
AMPLA ENERG;3;49,92;Outro
AMPLA ENERG;4;50,66;Outro
AMPLA ENERG;5;53,47;Outro
AMPLA ENERG;6;49,33;Outro
AMPLA ENERG;7;35,11;Outro
AMPLA ENERG;8;37,04;Outro
AMPLA ENERG;9;33,24;Outro
AMPLA INVEST;1;530,12;Outro
AMPLA INVEST;10;180,61;Outro
AMPLA INVEST;11;126,99;Outro
AMPLA INVEST;12;94,52;Outro
AMPLA INVEST;2;342,64;Outro
AMPLA INVEST;3;232,17;Outro
AMPLA INVEST;4;346,11;Outro
AMPLA INVEST;5;182,52;Outro
AMPLA INVEST;6;222,36;Outro
AMPLA INVEST;7;35;Outro
AMPLA INVEST;8;173,96;Outro
AMPLA INVEST;9;107,48;Outro
ANGLO BRAZIL;10;1.553,05;Outro
ANGLO BRAZIL;11;1.120,68;Outro
ANGLO BRAZIL;12;682,31;Outro
ANGLO BRAZIL;8;629,33;Outro
ANGLO BRAZIL;9;1.398,46;Outro
ANHANGUERA;1;1.570,13;Educação
ANHANGUERA;10;685,69;Educação
ANHANGUERA;11;463,31;Educação
ANHANGUERA;12;406,91;Educação
ANHANGUERA;2;935,39;Educação
ANHANGUERA;3;853,52;Educação
ANHANGUERA;4;1.026,2;Educação
ANHANGUERA;5;1.237,42;Educação
ANHANGUERA;6;1.258,42;Educação
ANHANGUERA;7;1.084,55;Educação
ANHANGUERA;8;1.048;Educação
ANHANGUERA;9;896,25;Educação
ARACRUZ;1;1.455,03;Outro
ARACRUZ;10;678,91;Outro
ARACRUZ;11;341,41;Outro
ARACRUZ;12;516,4;Outro
ARACRUZ;2;1.313,85;Outro
ARACRUZ;3;1.189,73;Outro
ARACRUZ;4;1.245,89;Outro
ARACRUZ;5;1.682,29;Outro
ARACRUZ;6;1.655,73;Outro
ARACRUZ;7;1.344,11;Outro
ARACRUZ;8;1.348,23;Outro
ARACRUZ;9;955,96;Outro
ARCZE;7;0,86;Outro
ARCZE;8;12;Outro
ARGOLIS HOLD;4;15,6;Outro
ARTHUR LANGE;1;580,49;Outro
ARTHUR LANGE;10;56,79;Outro
ARTHUR LANGE;11;48,67;Outro
ARTHUR LANGE;12;50,33;Outro
ARTHUR LANGE;2;469,06;Outro
ARTHUR LANGE;3;570,27;Outro
ARTHUR LANGE;4;470,59;Outro
ARTHUR LANGE;5;307,61;Outro
ARTHUR LANGE;6;294,13;Outro
ARTHUR LANGE;7;178,18;Outro
ARTHUR LANGE;8;69,75;Outro
ARTHUR LANGE;9;76;Outro
AUTOMETAL;12;1,02;Outro
AZEVEDO;1;1.020,99;Outro
AZEVEDO;2;407;Outro
AZEVEDO;3;120,01;Outro
AZEVEDO;5;720,05;Outro
AZEVEDO;6;3.300,02;Outro
AZEVEDO;7;899,99;Outro
B2W VAREJO;1;13.207,69;Varejo
B2W VAREJO;10;2.914,19;Varejo
B2W VAREJO;11;1.371,14;Varejo
B2W VAREJO;12;1.535,75;Varejo
B2W VAREJO;2;7.559,87;Varejo
B2W VAREJO;3;15.539,05;Varejo
B2W VAREJO;4;11.791,93;Varejo
B2W VAREJO;5;7.237,57;Varejo
B2W VAREJO;6;6.589,73;Varejo
B2W VAREJO;7;5.626,48;Varejo
B2W VAREJO;8;4.381,94;Varejo
B2W VAREJO;9;5.840,55;Varejo
BAHEMA;1;5.733,9;Outro
BAHEMA;10;1.036,89;Outro
BAHEMA;11;1.261,37;Outro
BAHEMA;12;1.077,62;Outro
BAHEMA;2;3.620,98;Outro
BAHEMA;3;3.933,17;Outro
BAHEMA;4;2.661,56;Outro
BAHEMA;5;2.130,45;Outro
BAHEMA;6;2.453,68;Outro
BAHEMA;7;2.088,03;Outro
BAHEMA;8;849,41;Outro
BAHEMA;9;1.167,45;Outro
BAN ARMAZENS;6;130,02;Outro
BANESE;1;1.143,07;Outro
BANESE;10;335,76;Outro
BANESE;11;139,38;Outro
BANESE;12;238,19;Outro
BANESE;2;628,66;Outro
BANESE;3;584,68;Outro
BANESE;4;448,53;Outro
BANESE;5;616,18;Outro
BANESE;6;543,87;Outro
BANESE;7;495,91;Outro
BANESE;8;330,39;Outro
BANESE;9;443,15;Outro
BANESTES;1;150,2;Outro
BANESTES;10;403,4;Outro
BANESTES;11;338,35;Outro
BANESTES;12;360,53;Outro
BANESTES;2;96,46;Outro
BANESTES;3;389,47;Outro
BANESTES;4;748,54;Outro
BANESTES;5;745,37;Outro
BANESTES;6;943,78;Outro
BANESTES;7;719,74;Outro
BANESTES;8;651,19;Outro
BANESTES;9;594,88;Outro
BANRISUL;1;1.193,98;Serviços Bancários
BANRISUL;10;486,41;Serviços Bancários
BANRISUL;11;466,7;Serviços Bancários
BANRISUL;12;468,48;Serviços Bancários
BANRISUL;2;766,4;Serviços Bancários
BANRISUL;3;742,24;Serviços Bancários
BANRISUL;4;813,74;Serviços Bancários
BANRISUL;5;1.047,93;Serviços Bancários
BANRISUL;6;1.087,8;Serviços Bancários
BANRISUL;7;798,35;Serviços Bancários
BANRISUL;8;726,18;Serviços Bancários
BANRISUL;9;582,4;Serviços Bancários
BARDELLA;1;8.103,88;Outro
BARDELLA;10;5.313,03;Outro
BARDELLA;11;1.850,88;Outro
BARDELLA;12;3.313,88;Outro
BARDELLA;2;6.278,25;Outro
BARDELLA;3;6.182,49;Outro
BARDELLA;4;8.448,61;Outro
BARDELLA;5;7.743,31;Outro
BARDELLA;6;5.735,71;Outro
BARDELLA;7;7.967,94;Outro
BARDELLA;8;8.638,15;Outro
BARDELLA;9;9.279,23;Outro
BATTISTELLA;1;160,08;Outro
BATTISTELLA;10;42,74;Outro
BATTISTELLA;11;22,71;Outro
BATTISTELLA;12;22,35;Outro
BATTISTELLA;2;85,66;Outro
BATTISTELLA;3;84,11;Outro
BATTISTELLA;4;99,94;Outro
BATTISTELLA;5;116,5;Outro
BATTISTELLA;6;72,43;Outro
BATTISTELLA;7;97,01;Outro
BATTISTELLA;8;60,03;Outro
BATTISTELLA;9;54,21;Outro
BAUMER;10;273,03;Outro
BAUMER;11;35;Outro
BAUMER;12;97,98;Outro
BAUMER;5;822,01;Outro
BAUMER;6;865,02;Outro
BAUMER;7;656,05;Outro
BAUMER;8;40;Outro
BAUMER;9;88;Outro
BAZA;1;0,08;Outro
BBAS;1;11,21;Serviços Bancários
BBAS;10;5,53;Serviços Bancários
BBAS;11;5,19;Serviços Bancários
BBAS;12;27,31;Serviços Bancários
BBAS;2;29,07;Serviços Bancários
BBAS;3;22,95;Serviços Bancários
BBAS;4;9,58;Serviços Bancários
BBAS;5;59,69;Serviços Bancários
BBAS;6;72,35;Serviços Bancários
BBAS;7;4;Serviços Bancários
BBAS;9;6,03;Serviços Bancários
BBAS    /ED;11;1,39;Serviços Bancários
BBAS    /ED;5;135,82;Serviços Bancários
BBAS    /EDR;3;22,95;Serviços Bancários
BBAS    /EJ;12;2,87;Serviços Bancários
BBAS    /EJ;6;0,65;Serviços Bancários
BBAS    /EJ;7;0,34;Serviços Bancários
BBAS    /EJ;9;0,85;Serviços Bancários
BBASE;10;112,38;Serviços Bancários
BBASE;11;2,38;Serviços Bancários
BBASE;12;0,81;Serviços Bancários
BBASE;2;29,29;Serviços Bancários
BBASE;4;0,66;Serviços Bancários
BBASE;6;0,88;Serviços Bancários
BBASE;7;28,88;Serviços Bancários
BBASE;8;1,8;Serviços Bancários
BBASE;9;6,1;Serviços Bancários
BBASE   /ED;5;0,01;Serviços Bancários
BBDC;1;41,82;Serviços Bancários
BBDC;10;64,63;Serviços Bancários
BBDC;11;76,47;Serviços Bancários
BBDC;12;25,63;Serviços Bancários
BBDC;2;204,74;Serviços Bancários
BBDC;3;272,03;Serviços Bancários
BBDC;4;354,07;Serviços Bancários
BBDC;5;725,14;Serviços Bancários
BBDC;6;85,55;Serviços Bancários
BBDC;7;107,07;Serviços Bancários
BBDC;8;68,44;Serviços Bancários
BBDC;9;49,33;Serviços Bancários
BBDC    /EB;4;4,1;Serviços Bancários
BBDC    /ED;10;8,63;Serviços Bancários
BBDC    /ED;11;49,64;Serviços Bancários
BBDC    /ED;12;34,6;Serviços Bancários
BBDC    /ED;4;27,11;Serviços Bancários
BBDC    /ED;5;102,06;Serviços Bancários
BBDC    /ED;6;5,52;Serviços Bancários
BBDC    /ED;7;22,28;Serviços Bancários
BBDC    /ED;8;19,09;Serviços Bancários
BBDC    /ED;9;60,27;Serviços Bancários
BBDC    /EDB;4;21,96;Serviços Bancários
BBDC    /EDJ;1;15,2;Serviços Bancários
BBDC    /EDJ;12;97,14;Serviços Bancários
BBDC    /EDJ;3;242,33;Serviços Bancários
BBDC    /EJ;12;114,86;Serviços Bancários
BBDC    /EJ;2;34,16;Serviços Bancários
BBDC    /EJS;1;2,99;Serviços Bancários
BBDC    /EX;1;8,78;Serviços Bancários
BBDCE;1;62,44;Serviços Bancários
BBDCE;10;427,79;Serviços Bancários
BBDCE;11;168,46;Serviços Bancários
BBDCE;12;4,41;Serviços Bancários
BBDCE;2;163,57;Serviços Bancários
BBDCE;3;51,07;Serviços Bancários
BBDCE;4;83,71;Serviços Bancários
BBDCE;5;78,37;Serviços Bancários
BBDCE;6;87,29;Serviços Bancários
BBDCE;7;148,47;Serviços Bancários
BBDCE;8;248,93;Serviços Bancários
BBDCE;9;233,76;Serviços Bancários
BBDCE   /EB;4;1,5;Serviços Bancários
BBDCE   /ED;10;19,85;Serviços Bancários
BBDCE   /ED;11;10,44;Serviços Bancários
BBDCE   /ED;5;8,13;Serviços Bancários
BBDCE   /ED;6;7,12;Serviços Bancários
BBDCE   /ED;7;7,12;Serviços Bancários
BBDCE   /ED;8;3,72;Serviços Bancários
BBDCE   /ED;9;14,59;Serviços Bancários
BBDCE   /EDB;4;2,76;Serviços Bancários
BBDCE   /EDJ;12;1,95;Serviços Bancários
BBDCE   /EJ;12;76,88;Serviços Bancários
BBDCE   /EJ;2;1,26;Serviços Bancários
BBDCE   /EJS;1;1,58;Serviços Bancários
BBDCE   /EX;1;1,12;Serviços Bancários
BEMATECH;1;774,64;Outro
BEMATECH;10;213,11;Outro
BEMATECH;11;205,94;Outro
BEMATECH;12;241,18;Outro
BEMATECH;2;549,84;Outro
BEMATECH;3;478,57;Outro
BEMATECH;4;567,63;Outro
BEMATECH;5;685,51;Outro
BEMATECH;6;593,57;Outro
BEMATECH;7;458,31;Outro
BEMATECH;8;436,22;Outro
BEMATECH;9;341,18;Outro
BESC;1;807,85;Outro
BESC;10;98,83;Outro
BESC;11;53,35;Outro
BESC;12;34,71;Outro
BESC;2;524,04;Outro
BESC;3;486,06;Outro
BESC;4;324,47;Outro
BESC;5;470,46;Outro
BESC;6;637,55;Outro
BESC;7;414,53;Outro
BESC;8;356,83;Outro
BESC;9;359,31;Outro
BIC CALOI;1;28,88;Varejo
BIC CALOI;2;21,48;Varejo
BIC CALOI;3;20,87;Varejo
BIC CALOI;4;20,91;Varejo
BIC CALOI;5;18,34;Varejo
BIC CALOI;6;18,74;Varejo
BIC CALOI;7;16,42;Varejo
BIC CALOI;8;12,94;Varejo
BIC CALOI;9;1,77;Varejo
BIC MONARK;1;801,09;Varejo
BIC MONARK;10;1.102;Varejo
BIC MONARK;2;3.576,03;Varejo
BIC MONARK;3;1.690;Varejo
BIC MONARK;4;1.369;Varejo
BIC MONARK;5;1.600;Varejo
BIC MONARK;6;4.700,12;Varejo
BIC MONARK;7;2.965,89;Varejo
BIC MONARK;8;3.868,75;Varejo
BIC MONARK;9;1.200;Varejo
BICBANCO;1;526,6;Outro
BICBANCO;10;176,68;Outro
BICBANCO;11;140,52;Outro
BICBANCO;12;194,26;Outro
BICBANCO;2;346,35;Outro
BICBANCO;3;308,09;Outro
BICBANCO;4;435;Outro
BICBANCO;5;435,56;Outro
BICBANCO;6;432,62;Outro
BICBANCO;7;342,45;Outro
BICBANCO;8;396,54;Outro
BICBANCO;9;336,72;Outro
BIOMM;1;51,87;Outro
BIOMM;10;12,17;Outro
BIOMM;11;9,05;Outro
BIOMM;12;18,6;Outro
BIOMM;2;27,94;Outro
BIOMM;3;32,47;Outro
BIOMM;4;41,29;Outro
BIOMM;5;53;Outro
BIOMM;6;52,79;Outro
BIOMM;7;44,31;Outro
BIOMM;8;16,4;Outro
BIOMM;9;43,1;Outro
BMEF;1;4;Outro
BMEF;2;33,4;Outro
BMEF;3;2,48;Outro
BMF;1;3.507,49;Outro
BMF;2;1.823,41;Outro
BMF;3;2.156,73;Outro
BMF;4;2.794,14;Outro
BMF;5;2.127,1;Outro
BMF;6;2.485,1;Outro
BMF;7;2.125,47;Outro
BMF;8;1.226,65;Outro
BMF BOVESPA;10;1.414,89;Outro
BMF BOVESPA;11;757,05;Outro
BMF BOVESPA;12;710,19;Outro
BMF BOVESPA;8;707,67;Outro
BMF BOVESPA;9;1.829,23;Outro
BNCA;1;3,27;Outro
BNCA;11;33,84;Outro
BNCA;12;65,32;Outro
BNCA;5;35,64;Outro
BNCA;6;28;Outro
BNCA    /EDJ;1;0,32;Outro
BNCA    /EJ;12;11,99;Outro
BNCAE;11;11,57;Outro
BNCAE;12;20,05;Outro
BNCAE;4;0,62;Outro
BNCAE;5;82,96;Outro
BNCAE;6;26,5;Outro
BNCAE   /EJ;12;2,51;Outro
BOMBRIL;1;997,04;Hiegene & Limpeza
BOMBRIL;10;339,39;Hiegene & Limpeza
BOMBRIL;11;195,04;Hiegene & Limpeza
BOMBRIL;12;179,37;Hiegene & Limpeza
BOMBRIL;2;533,71;Hiegene & Limpeza
BOMBRIL;3;621,27;Hiegene & Limpeza
BOMBRIL;4;553,22;Hiegene & Limpeza
BOMBRIL;5;620,95;Hiegene & Limpeza
BOMBRIL;6;526,31;Hiegene & Limpeza
BOMBRIL;7;632,66;Hiegene & Limpeza
BOMBRIL;8;499,17;Hiegene & Limpeza
BOMBRIL;9;489,12;Hiegene & Limpeza
BOTUCATU TEX;1;18,2;Outro
BOTUCATU TEX;10;6,62;Outro
BOTUCATU TEX;11;2,95;Outro
BOTUCATU TEX;12;3,69;Outro
BOTUCATU TEX;2;13,91;Outro
BOTUCATU TEX;3;22,58;Outro
BOTUCATU TEX;4;21,32;Outro
BOTUCATU TEX;5;21,26;Outro
BOTUCATU TEX;6;21,55;Outro
BOTUCATU TEX;7;18,51;Outro
BOTUCATU TEX;8;12,73;Outro
BOTUCATU TEX;9;9,95;Outro
BOVA;12;11,31;Outro
BOVESPA HLD;1;4.317,08;Outro
BOVESPA HLD;2;2.985,88;Outro
BOVESPA HLD;3;3.054,37;Outro
BOVESPA HLD;4;4.094,96;Outro
BOVESPA HLD;5;3.398,53;Outro
BOVESPA HLD;6;3.399,99;Outro
BOVESPA HLD;7;2.716,5;Outro
BOVESPA HLD;8;1.510,8;Outro
BOVH;1;55,68;Outro
BOVH;2;80,77;Outro
BOVH;3;35,03;Outro
BOVH;4;2,83;Outro
BOVH;5;5,45;Outro
BOVH;6;0,5;Outro
BOVH;7;0,15;Outro
BOVH    /EB;5;177,42;Outro
BOVH    /ED;4;0,36;Outro
BOVH    /EJ;1;5,66;Outro
BOVH    /EJ;4;4,57;Outro
BOVH    /EJ;5;53,69;Outro
BR BROKERS;1;56.419,1;Outro
BR BROKERS;10;111,33;Outro
BR BROKERS;11;72,47;Outro
BR BROKERS;12;42,1;Outro
BR BROKERS;2;31.536,11;Outro
BR BROKERS;3;28.024,51;Outro
BR BROKERS;4;30.997,73;Outro
BR BROKERS;5;29.699,73;Outro
BR BROKERS;6;43.444,18;Outro
BR BROKERS;7;28.403,84;Outro
BR BROKERS;8;5.059,35;Outro
